Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,215.77,5226165174272,85.2,214.5,19.85,8.71,42.3,202.07,188.24,True,True,True,BULLISH TREND,False,59.31,NEUTRAL,5,Marvell stock extends gains after a 32% pop as Nvidia CEO calls chipmaker 'the next trillion-dollar company' | Portfolio manager explains why Sanmina Corp. is a good buy | How Nio Is Proving It's a Top Auto Stock Despite Brutal the Price War,33.04,17.08,46335873024.0,6.555,114.29,62.97,87.84,BUY SIGNAL
MSI,https://www.tradingview.com/chart/?symbol=MSI,"Motorola Solutions, Inc.",Technology,412.92,68542898176,7.4,-13.8,-13.79,-5.64,59.29,426.24,425.21,False,False,True,NO CLEAR ENTRY,False,63.52,POSITIVE,5,3 Cash-Producing Stocks with Exciting Potential | Motorola Solutions to Buy Counter-Drone Technology Company for $1.5 Billion | Motorola Solutions to acquire D-Fend Solutions for $1.5 billion,33.35,22.3,1815124992.0,374.132,99.29,17.61,40.98,IGNORE
KHC,https://www.tradingview.com/chart/?symbol=KHC,The Kraft Heinz Company,Consumer Defensive,23.145,27444824064,0.8,13.6,-2.83,3.23,49.5,22.84,23.89,True,False,False,NO CLEAR ENTRY,False,47.59,NEUTRAL,5,"Yum! Brands upgraded, Chipotle downgraded: Wall Street's top analyst calls | CPB, CAG, GIS, KHC, And SMPL Stocks Slump In Pre-Market: Why Does Bernstein See ‘Troubled’ Times Ahead? | Kraft Heinz Bets On JELL O Simply And Cleaner Label Demand",,11.06,3212250112.0,50.258,-12.58,-23.05,40.76,IGNORE
MAA,https://www.tradingview.com/chart/?symbol=MAA,"Mid-America Apartment Communities, Inc.",Real Estate,131.31,15668781056,0.8,-31.5,-0.49,1.74,56.04,126.65,130.58,True,True,False,BULLISH TREND,False,56.6,NEUTRAL,5,"Why Is Mid-America Apartment Communities (MAA) Up 1.3% Since Last Earnings Report? | Morgan Stanley Maintains Overweight Rating on Mid-America Apartment (MAA) | Mid-America Apartment Communities (MAA) Faces Lower Rent Growth Expectations, Scotiabank Says",39.79,33.76,909082496.0,99.825,6.71,17.6,40.73,IGNORE
CRL,https://www.tradingview.com/chart/?symbol=CRL,"Charles River Laboratories International, Inc.",Healthcare,177.31,8540619776,1.2,,0.92,2.9,61.43,170.45,176.62,True,True,False,BULLISH TREND,False,61.36,POSITIVE,5,"Here Are Friday’s Top Wall Street Analyst Research Calls: Best Buy, Cogent Communications, Dell Technologies, EPAM Systems, Federal Realty, Gap, Snowflake, Viper Energy, and More | Are Wall Street Analysts Bullish on Charles River Laboratories Stock? | Is Charles River (CRL) Quietly Recasting Its Moat Around AI Pathology And Cell Therapy Services?",,14.4,510023744.0,102.551,-5.87,-4.58,40.71,IGNORE
BX,https://www.tradingview.com/chart/?symbol=BX,Blackstone Inc.,Financial Services,109.79,134155485184,5.7,3.9,-0.1,-10.81,30.94,118.58,139.31,False,False,False,NO CLEAR ENTRY,False,41.39,NEUTRAL,5,"Stock Market Today: Dow Drops 400 Points, Small Caps Crater On U.S.-Iran Unease; Macy's Wobbles (Live Coverage) | Private Markets Contagion Hits Blackstone, KKR, and Blue Owl as Redemptions Spread | KKR, Blue Owl, and Blackstone Tumble. Why Private-Market Jitters Are Back and Hitting the Stocks.",28.14,14.57,,72.022,29.53,21.21,40.71,IGNORE
MGM,https://www.tradingview.com/chart/?symbol=MGM,MGM Resorts International,Consumer Cyclical,47.91,12257832960,4.2,-5.9,33.64,25.29,77.06,38.8,35.97,True,True,True,WATCH - OVERBOUGHT,False,64.52,POSITIVE,5,"MGM Resorts International vs. Caesars Entertainment: Which Consumer Stock Is a Better Buy in 2026? | Zacks Industry Outlook Highlights Sands, MGM Resorts, Churchill and Rush Street Interactive | MGM Resorts CFO: Investors ‘Aren’t Doing the Work’ to Value Company Properly",65.63,21.35,528360256.0,951.186,13.49,1.03,40.66,IGNORE
NSC,https://www.tradingview.com/chart/?symbol=NSC,Norfolk Southern Corporation,Industrials,307.13,68979556352,0.2,-26.6,-2.77,-1.03,47.1,304.27,292.46,True,True,True,BULLISH TREND,False,48.98,NEUTRAL,5,Union Pacific Faces Merger Uncertainty As Regulators Extend Norfolk Southern Review | Railroad Regulator Demands More Details on Union Pacific-Norfolk Southern Merger | No hard feelings: UP-NS will see fact-based review,25.87,22.72,1298749952.0,111.586,17.61,21.91,40.62,IGNORE
CMG,https://www.tradingview.com/chart/?symbol=CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,29.015,37218525184,7.4,-17.9,-21.43,-9.27,28.96,33.02,36.47,False,False,False,NO CLEAR ENTRY,False,58.0,NEUTRAL,5,"Chipotle Mexican Grill Narrative Not Likely to Change Quickly, Morgan Stanley Says | Yum! Brands upgraded, Chipotle downgraded: Wall Street's top analyst calls | Morgan Stanley backs Yum  Brands, cuts Chipotle rating as growth outlook diverges",26.62,21.38,1087909760.0,217.885,49.23,11.96,40.54,IGNORE
T,https://www.tradingview.com/chart/?symbol=T,AT&T Inc.,Communication Services,23.755,165057773568,2.9,-11.3,-16.28,-8.98,37.32,26.05,25.98,False,False,True,NO CLEAR ENTRY,False,52.71,NEUTRAL,5,"SpaceX will disrupt $1.6 trillion US communications industry, Oppenheimer says | AT&T Teams Up With Disney and Pixar on Toy Story 5 Promotional Campaign (T) | Yum! Brands upgraded, Chipotle downgraded: Wall Street's top analyst calls",7.81,9.31,8849000448.0,125.175,18.37,16.94,40.52,IGNORE
GM,https://www.tradingview.com/chart/?symbol=GM,General Motors Company,Consumer Cyclical,82.945,74788618240,-0.9,-15.8,7.6,9.57,65.77,77.44,72.83,True,True,True,BULLISH TREND,False,61.76,POSITIVE,5,Is Tesla's FSD Supervised Gaining Momentum Across Europe? | Can Ford Win More Pickup Buyers With Wider Product Choices? | 2 Domestic Auto Giants Worth Holding Despite Industry Weakness,30.27,5.89,22466625536.0,199.048,4.01,1.38,40.39,IGNORE
ATO,https://www.tradingview.com/chart/?symbol=ATO,Atmos Energy Corporation,Utilities,169.52,28296249344,0.6,14.5,-8.34,-9.21,31.51,181.79,173.17,False,False,True,NO CLEAR ENTRY,False,55.06,NEUTRAL,5,"Zacks Industry Outlook Highlights Atmos Energy, Southwest Gas, Brookfield and ONE | Wrongful Death Lawsuit Puts Atmos Energy Safety And Earnings Outlook In Focus | 4 Gas Utility Stocks Positioned to Benefit Amid Industry Headwinds",20.88,18.9,-2210371840.0,64.588,9.6,27.58,40.2,IGNORE
MELI,https://www.tradingview.com/chart/?symbol=MELI,"MercadoLibre, Inc.",Consumer Cyclical,1646.085,83451871232,49.0,-15.6,-3.96,-9.23,59.64,1726.8,2016.47,False,False,False,NO CLEAR ENTRY,False,56.58,NEUTRAL,5,Intapp And 2 Additional Stocks That May Be Priced Below Estimated Value | Brown Advisory Global Leaders Strategy Bets on Mercado Libre (MELI) | How Diverging Institutional Bets On MercadoLibre’s Margin Trade-Offs (MELI) Has Changed Its Investment Story,43.35,27.77,-4104624896.0,169.977,31.26,6.04,40.18,IGNORE
ABBV,https://www.tradingview.com/chart/?symbol=ABBV,AbbVie Inc.,Healthcare,219.03,386980642816,12.4,-46.2,-5.56,5.22,66.09,208.33,217.0,True,True,False,BULLISH TREND,False,47.67,NEUTRAL,5,AbbVie Delivers 400% Returns Beating The S&P 500 by 139% | AbbVie Gets EU Nod for Aquipta as Acute Treatment for Migraine | Investors Heavily Search AbbVie Inc. (ABBV): Here is What You Need to Know,106.84,13.5,20811624448.0,,,5.79,40.01,IGNORE
XYZ,https://www.tradingview.com/chart/?symbol=XYZ,"Block, Inc.",Technology,69.915,41612079104,4.9,,11.15,-2.76,50.29,68.1,67.67,True,True,True,BULLISH TREND,False,55.42,NEUTRAL,5,"Block's Cash App Adds Afterpay BNPL: Will This Drive User Engagement? | Block expands Afterpay on Cash App card | Apple Plans iPhone Bill Splitting as PayPal, Block Pare Gains",54.62,14.04,-794561728.0,37.514,3.74,3.3,39.93,IGNORE
AEE,https://www.tradingview.com/chart/?symbol=AEE,Ameren Corporation,Utilities,108.05,29903013888,3.7,19.6,-2.86,-3.86,47.21,110.3,104.49,False,True,True,NO CLEAR ENTRY,False,57.2,NEUTRAL,5,Ameren (AEE) is a Top Dividend Stock Right Now: Should You Buy? | JPMorgan Cuts Ameren (AEE) PT by $7 – Here’s Why | The Bull Case For Ameren (AEE) Could Change Following New Midwest High-Voltage Grid Project Win,19.43,18.61,-1869374976.0,155.674,11.75,17.83,39.88,IGNORE
CAH,https://www.tradingview.com/chart/?symbol=CAH,"Cardinal Health, Inc.",Healthcare,196.8,46091714560,11.0,-19.5,-12.84,-0.13,71.46,202.27,192.91,False,True,True,WATCH - OVERBOUGHT,False,66.92,POSITIVE,5,3 Market-Beating Stocks with Exciting Potential | AbbVie vs. Pfizer: Which Healthcare Stock Is a Better Buy in 2026? | Wall Street Analysts Predict a 25.75% Upside in Cardinal (CAH): Here's  What You Should Know,30.05,16.43,4849999872.0,,,0.62,39.85,IGNORE
GIS,https://www.tradingview.com/chart/?symbol=GIS,"General Mills, Inc.",Consumer Defensive,32.345,17261920256,2.2,-14.5,-26.15,-6.06,36.61,34.77,42.74,False,False,False,NO CLEAR ENTRY,False,52.71,NEUTRAL,5,"Why General Mills Is Divesting Haagen-Dazs Shops in China | Yum! Brands upgraded, Chipotle downgraded: Wall Street's top analyst calls | CPB, CAG, GIS, KHC, And SMPL Stocks Slump In Pre-Market: Why Does Bernstein See ‘Troubled’ Times Ahead?",7.91,10.14,2263375104.0,217.629,23.59,12.05,39.77,IGNORE
NI,https://www.tradingview.com/chart/?symbol=NI,NiSource Inc.,Utilities,46.095,22099752960,8.2,6.0,-0.76,-4.13,43.7,47.07,43.79,False,True,True,NO CLEAR ENTRY,False,61.47,POSITIVE,5,Is NiSource (NI) Pricing Look Stretched After 27.5% One Year Share Price Rise? | Will Strong Q1 Results and New Debt Financing Shift NiSource's (NI) Regulated Infrastructure Narrative? | ENGIY or NI: Which Is the Better Value Stock Right Now?,22.93,20.56,-1562412544.0,140.908,9.11,14.1,39.77,IGNORE
CL,https://www.tradingview.com/chart/?symbol=CL,Colgate-Palmolive Company,Consumer Defensive,85.25,68216139776,8.4,-5.9,-10.14,-0.09,40.17,86.17,83.37,False,True,True,NO CLEAR ENTRY,False,46.21,NEUTRAL,5,"EU proposes naval mission to clear Hormuz mines | Iran nuclear risk higher than before U.S.-Israel strikes, UN says | EU weighs freezing Russian oil price cap as Middle East war lifts crude prices",33.04,21.1,3319500032.0,1640.535,363.58,10.04,39.6,IGNORE
CAG,https://www.tradingview.com/chart/?symbol=CAG,"Conagra Brands, Inc.",Consumer Defensive,12.86,6152701440,-1.9,39.0,-30.46,-7.15,29.84,14.17,16.46,False,False,False,NO CLEAR ENTRY,False,47.77,NEUTRAL,5,"Yum! Brands upgraded, Chipotle downgraded: Wall Street's top analyst calls | How The Conagra Brands (CAG) Investment Narrative Is Evolving Without New Analyst Catalysts | CPB, CAG, GIS, KHC, And SMPL Stocks Slump In Pre-Market: Why Does Bernstein See ‘Troubled’ Times Ahead?",,7.81,654675008.0,89.813,-0.51,-0.39,39.57,IGNORE
TECH,https://www.tradingview.com/chart/?symbol=TECH,Bio-Techne Corporation,Healthcare,50.485,7904373760,-1.5,128.6,-11.25,-7.6,71.59,52.1,57.35,False,False,False,WATCH - OVERBOUGHT,False,58.19,NEUTRAL,5,3 of Wall Street’s Favorite Stocks with Questionable Fundamentals | Are Wall Street Analysts Bullish on Bio-Techne Stock? | 2 Healthcare Stocks to Research Further and 1 We Find Risky,72.12,24.49,299849376.0,13.922,5.34,9.05,39.41,IGNORE
BDX,https://www.tradingview.com/chart/?symbol=BDX,"Becton, Dickinson and Company",Healthcare,145.095,39979536384,5.2,,-16.18,-0.83,52.94,150.87,153.34,False,False,False,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,Is Avantor (AVTR) Elevating Quality To A Strategic Edge With Its New Regulatory Chief? | Is Stryker Stock Underperforming the S&P 500? | Intuitive Surgical Stock: Is ISRG Underperforming the Healthcare Sector?,25.32,10.83,4531250176.0,71.599,6.67,5.12,39.4,IGNORE
CCI,https://www.tradingview.com/chart/?symbol=CCI,Crown Castle Inc.,Real Estate,91.04,39734587392,-4.8,,2.12,0.95,54.9,87.21,88.79,True,True,False,BULLISH TREND,False,57.6,NEUTRAL,5,Why Is Innovative Industrial Properties (IIPR) Down 3.9% Since Last Earnings Report? | Welltower (WELL) Up 1% Since Last Earnings Report: Can It Continue? | The Sub-$50 Institutional Cash-Flow Machine That Remains Attractive Despite High Risk Free Yields,38.41,30.74,1202875008.0,,,25.14,39.31,IGNORE
PNW,https://www.tradingview.com/chart/?symbol=PNW,Pinnacle West Capital Corporation,Utilities,101.06,12247175168,11.4,,-0.04,-0.75,56.26,100.84,92.69,True,True,True,BULLISH TREND,False,63.85,POSITIVE,5,Pinnacle West (PNW) Down 2.5% Since Last Earnings Report: Can It Rebound? | ENGIY vs. PNW: Which Stock Is the Better Value Option? | FE vs. PNW: Which Utility Stock Is a Better Investment Pick in 2026?,18.85,18.15,-831102848.0,212.957,9.56,11.99,39.26,IGNORE
EIX,https://www.tradingview.com/chart/?symbol=EIX,Edison International,Utilities,71.88,27658987520,7.7,-63.2,-1.51,4.17,54.9,70.66,61.92,True,True,True,BULLISH TREND,False,57.96,NEUTRAL,5,Pinnacle West (PNW) Down 2.5% Since Last Earnings Report: Can It Rebound? | Bank of America Strategist Sees Dot-Com Comparisons: 5 Safe Buy-Rated Dividend Stocks They Love Now | Why Is Entergy (ETR) Down 7% Since Last Earnings Report?,7.81,11.04,-1134000000.0,226.101,18.86,18.12,39.24,IGNORE
ODFL,https://www.tradingview.com/chart/?symbol=ODFL,"Old Dominion Freight Line, Inc.",Industrials,232.47,48346386432,-2.9,-4.2,11.95,20.96,95.5,207.32,171.46,True,True,True,WATCH - OVERBOUGHT,False,58.05,NEUTRAL,5,Old Dominion’s May update shows an improving LTL market | FedEx Freight Is on Its Own. Now It Has to Prove It Can Win. | Wall Street Weighs In on FedEx Freight Stock. It’s a Show-Me Story.,48.53,37.54,861986240.0,0.909,23.33,18.46,38.94,IGNORE
SYY,https://www.tradingview.com/chart/?symbol=SYY,Sysco Corporation,Consumer Defensive,75.19,35954548736,4.7,-13.5,-13.92,3.72,58.93,74.64,77.62,True,False,False,NO CLEAR ENTRY,False,56.78,NEUTRAL,5,"Medifast (MED) Down 5.1% Since Last Earnings Report: Can It Rebound? | Sysco Corporation (SYY): One of the Prominent Alternative Meat Stocks? | John Hinshaw Bought 3,101% More Shares In Sysco",20.89,15.18,1868375040.0,670.44,81.89,2.08,38.64,IGNORE
VRSK,https://www.tradingview.com/chart/?symbol=VRSK,"Verisk Analytics, Inc.",Industrials,177.82,23298304000,3.9,4.8,-16.99,-0.48,70.04,176.42,212.24,True,False,False,WATCH - OVERBOUGHT,False,50.66,NEUTRAL,5,"A Look At Verisk Analytics (VRSK) Valuation After New Hurricane Model And AI Data Concerns | Does Verisk (VRSK) Expanding Catastrophe Models Strengthen Its Edge in Insurance Risk Analytics? | Will Verisk's Valuable Data Moat Hold, or Will AI Commoditize It?",27.11,20.54,944362496.0,,,29.34,38.55,IGNORE
HD,https://www.tradingview.com/chart/?symbol=HD,"The Home Depot, Inc.",Consumer Cyclical,311.1,310202990592,4.8,-4.3,-14.65,-0.42,58.45,323.78,360.35,False,False,False,NO CLEAR ENTRY,False,52.5,NEUTRAL,5,3 Out-of-Favor Stocks with Open Questions | Congressman Looking For Dividends? Taylor Ditches 2 Magnificent Seven Stocks For Blue Chips | Walmart makes a move to challenge Lowe's and Home Depot,22.1,19.32,10128249856.0,459.356,128.38,8.41,38.3,IGNORE
IFF,https://www.tradingview.com/chart/?symbol=IFF,International Flavors & Fragrances Inc.,Basic Materials,74.36,18984366080,-3.6,,-5.51,6.09,41.63,73.45,68.86,True,True,True,BULLISH TREND,False,57.9,NEUTRAL,5,IFF to Optimize Portfolio With Its Food Ingredients Business Sale | CVC to Buy IFF’s Food-Ingredients Unit in $4.3 Billion Deal | Sector Update: Consumer Stocks Decline Late Afternoon,23.02,15.56,3702625024.0,45.701,6.05,7.66,38.28,IGNORE
BA,https://www.tradingview.com/chart/?symbol=BA,The Boeing Company,Industrials,213.555,168345894912,14.0,,-4.71,-3.5,29.56,220.48,219.28,False,False,True,NO CLEAR ENTRY,False,47.04,NEUTRAL,5,"Redwire Stock Rises 235.2% in 6 Months: What Should Investors Do? | LMT Stock Declines 23.1% in 3 Months: Exit Now or Stay Put? | FTSE 100 Live: Index falls but outperforms others, B&M and defensives in demand",84.41,51.07,2554249984.0,828.696,169.95,2.46,38.16,IGNORE
IP,https://www.tradingview.com/chart/?symbol=IP,International Paper Company,Consumer Cyclical,33.67,17828835328,13.4,,-18.73,9.53,63.71,33.38,39.51,True,False,False,NO CLEAR ENTRY,False,53.84,NEUTRAL,5,International Paper Expands Corrugated Reach With Delmarva Deal And New Build | International Paper Strengthens Regional Presence through Delmarva Corrugated Deal | Fortune Brands Stock Is Down 24%. Here's Why It Seems One Investor Bought $113 Million,,12.58,1711250048.0,65.904,-16.04,-13.77,38.06,IGNORE
PHM,https://www.tradingview.com/chart/?symbol=PHM,"PulteGroup, Inc.",Consumer Cyclical,116.63,22216423424,-12.4,-30.4,-11.48,1.29,60.13,119.06,124.84,False,False,False,NO CLEAR ENTRY,False,58.56,NEUTRAL,5,"3 Profitable Stocks We’re Skeptical Of | Trump Names Housing Chief Bill Pulte as Acting Director of National Intelligence | Here is What to Know Beyond Why PulteGroup, Inc. (PHM) is a Trending Stock",11.28,10.44,1483359744.0,18.942,16.18,12.14,37.98,IGNORE
NKE,https://www.tradingview.com/chart/?symbol=NKE,"NIKE, Inc.",Consumer Cyclical,43.325,64159432704,0.1,-34.8,-26.4,1.45,56.78,44.83,59.56,False,False,False,NO CLEAR ENTRY,False,52.79,NEUTRAL,5,Nike’s AI Push Raises Questions On Margins And Dividend Strength | NKE Stock Slips Below 50-Day SMA: A Warning Sign for Investors? | Nike (NKE) Stock Declines While Market Improves: Some Information for Investors,28.5,23.77,1313874944.0,79.333,16.02,4.84,37.87,IGNORE
COF,https://www.tradingview.com/chart/?symbol=COF,Capital One Financial Corporation,Financial Services,179.5,111701557248,46.3,-3.2,-6.95,-5.08,48.01,188.77,209.78,False,False,False,NO CLEAR ENTRY,False,64.07,POSITIVE,5,Nubank swipes Visa vet for CFO amid US push | Nu Holdings Shares Down 22% As It Names New CFO For US Push | Does Nubank’s New Visa-Veteran CFO Reshape the Strategic Playbook for Nu Holdings (NU)?,55.23,7.39,,,3.26,8.88,37.53,IGNORE
XEL,https://www.tradingview.com/chart/?symbol=XEL,Xcel Energy Inc.,Utilities,78.28,48867819520,2.9,6.0,-5.18,-3.56,43.66,79.84,77.46,False,True,True,NO CLEAR ENTRY,False,80.87,POSITIVE,5,Xcel Energy (XEL) Benefits From Stable Growth and Favorable Regulation | Xcel Energy (XEL): Top 10 Safest Dividend Stock To Buy | A Look At Xcel Energy (XEL) Valuation As Recent Share Momentum Cools,22.56,17.27,-7471625216.0,164.845,9.59,14.14,37.32,IGNORE
SW,https://www.tradingview.com/chart/?symbol=SW,Smurfit Westrock Plc,Consumer Cyclical,42.175,22119272448,0.7,-83.6,-5.63,12.34,59.92,39.86,40.47,True,True,False,BULLISH TREND,False,47.74,NEUTRAL,5,Is Smurfit Westrock (SW) One of the Best Stocks to Buy from Billionaire George Soros’ Stock Portfolio? | What Are Wall Street Analysts' Target Price for Smurfit Westrock Stock? | Smurfit Westrock introduces 2030 sustainability goals,58.58,13.33,1360249984.0,78.831,2.11,1.22,37.27,IGNORE
LOW,https://www.tradingview.com/chart/?symbol=LOW,"Lowe's Companies, Inc.",Consumer Cyclical,206.25,115706249216,10.3,-0.7,-19.58,-7.81,31.44,230.85,245.88,False,False,False,NO CLEAR ENTRY,False,36.25,NEGATIVE,5,Walmart makes a move to challenge Lowe's and Home Depot | A Look At Lowe’s Companies (LOW) Valuation As Housing Market Concerns Pressure The Stock | How Low Can Home Depot Stock Go?,17.45,15.32,4816124928.0,,,7.51,37.0,IGNORE
FER,https://www.tradingview.com/chart/?symbol=FER,Ferrovial N.V.,Industrials,66.31,47511707648,5.7,-87.6,-2.72,-1.31,46.67,67.67,64.29,False,True,True,NO CLEAR ENTRY,False,60.31,POSITIVE,5,TxDOT selects Ferrovial for $1.47bn SH 99 Grand Parkway project | Ferrovial (BME:FER) Valuation Check As Fair Value Sits Close To Market Price | Semafor World Economy: Ferrovial CEO Ignacio Madridejos on its Infrastructure,49.49,44.22,321375008.0,140.013,14.32,9.22,36.97,IGNORE
AOS,https://www.tradingview.com/chart/?symbol=AOS,A. O. Smith Corporation,Industrials,56.69,7813504512,-1.9,-10.5,-24.62,-3.69,48.6,61.49,67.66,False,False,False,NO CLEAR ENTRY,False,62.23,POSITIVE,5,New Strong Sell Stocks for June 3rd | A. O. Smith (AOS) – Among the Top 10 Dividend Aristocrat Stocks Ranked by Yield | New Strong Sell Stocks for May 29th,15.12,13.56,495612512.0,34.981,28.27,13.84,36.83,IGNORE
DTE,https://www.tradingview.com/chart/?symbol=DTE,DTE Energy Company,Utilities,144.1,29976883200,15.8,-44.4,-1.94,-1.79,54.54,145.18,138.2,False,True,True,NO CLEAR ENTRY,False,75.99,POSITIVE,5,Women run a record 11.2% of Fortune 500 companies in 2026—but the gain came in a year of high-profile exits | DTE Energy partners with LG to deploy 6 GWh of battery storage | Is It Time To Reconsider DTE Energy (DTE) After Fair Value Signals,23.7,17.25,-2188124928.0,218.787,10.42,7.65,36.68,IGNORE
DHI,https://www.tradingview.com/chart/?symbol=DHI,"D.R. Horton, Inc.",Consumer Cyclical,144.33,40929046528,-2.3,-13.2,-5.14,0.86,56.04,145.04,152.66,False,False,False,NO CLEAR ENTRY,False,54.34,NEUTRAL,5,Berkshire Hathaway and Japanese Builders See the Same Opportunity in U.S. Housing | 1 Value Stock on Our Buy List and 2 We Ignore | What ITB Investors Need to Watch Before Mortgage Rates Spike Again,13.55,11.99,2875425024.0,27.453,13.08,9.51,36.65,IGNORE
